1898.23046875 1.03075254922e-19
1898.23071289 8.34320383727e-20
1898.23095703 7.84342172871e-20
1898.23120117 9.23691273491e-20
1898.23144531 1.00447876995e-19
1898.23168945 8.47658734218e-20
1898.23193359 7.21976165656e-20
1898.23217773 8.74586228866e-20
1898.23242188 9.64611480379e-20
1898.23266602 8.04383975303e-20
1898.23291016 6.92409149069e-20
1898.2331543 8.00729527342e-20
1898.23339844 8.85845158039e-20
1898.23364258 7.82075562608e-20
1898.23388672 6.31442009677e-20
1898.23413086 6.98722093054e-20
1898.234375 8.7117585153e-20
1898.23461914 7.62145262551e-20
1898.23486328 5.89534316269e-20
1898.23510742 6.54836665183e-20
1898.23535156 7.81929340102e-20
1898.2355957 7.23907099925e-20
1898.23583984 5.40462666508e-20
1898.23608398 5.67081955529e-20
1898.23632812 7.26942541187e-20
1898.23657227 6.64679467797e-20
1898.23681641 4.89909227445e-20
1898.23706055 5.08956964138e-20
1898.23730469 6.28484111832e-20
1898.23754883 6.25030034713e-20
1898.23779297 4.68123830358e-20
1898.23803711 3.93993585905e-20
1898.23828125 5.749502462e-20
1898.23852539 6.00184135455e-20
1898.23876953 3.81470787533e-20
1898.23901367 3.37248307029e-20
1898.23925781 4.63736144533e-20
1898.23950195 5.08573915284e-20
1898.23974609 3.59079599671e-20
1898.23999023 2.31924037224e-20
1898.24023438 3.8426646444e-20
1898.24047852 4.65479764862e-20
1898.24072266 2.68632928707e-20
1898.2409668 1.87422398345e-20
1898.24121094 2.99371940751e-20
1898.24145508 3.65721292184e-20
1898.24169922 2.58307729524e-20
1898.24194336 1.06986891754e-20
1898.2421875 1.68979330281e-20
1898.24243164 3.08762712698e-20
1898.24267578 1.82849009112e-20
1898.24291992 1.55646920923e-21
1898.24316406 1.06472411647e-20
1898.2434082 2.10906568015e-20
1898.24365234 1.24191681279e-20
1898.24389648 -3.42064515228e-21
1898.24414062 -6.27997669441e-22
1898.24438477 1.44406251598e-20
1898.24462891 7.6528491312e-21
1898.24487305 -1.2416582052e-20
1898.24511719 -8.81085656905e-21
1898.24536133 4.94773179028e-21
1898.24560547 -2.16011304479e-21
1898.24584961 -1.66622532065e-20
1898.24609375 -2.02417548165e-20
1898.24633789 -6.67132345962e-21
1898.24658203 -4.03621967784e-21
1898.24682617 -2.51717058151e-20
1898.24707031 -2.80316777546e-20
1898.24731445 -1.51244609872e-20
1898.24755859 -1.42451205905e-20
1898.24780273 -2.88908039186e-20
1898.24804688 -3.82475857422e-20
1898.24829102 -2.52741419308e-20
1898.24853516 -1.9774948831e-20
1898.2487793 -3.79617809396e-20
1898.24902344 -4.73592511186e-20
1898.24926758 -3.41843765704e-20
1898.24951172 -2.96845248802e-20
1898.24975586 -4.19165529581e-20
1898.25 -5.39636656462e-20
1898.25024414 -4.78553159703e-20
1898.25048828 -3.38098528034e-20
1898.25073242 -4.90089407787e-20
1898.25097656 -6.46234477338e-20
1898.2512207 -5.40824690313e-20
1898.25146484 -4.69770212304e-20
1898.25170898 -5.53688571542e-20
1898.25195312 -7.13265944214e-20
1898.25219727 -6.8153558453e-20
1898.25244141 -5.25030903034e-20
1898.25268555 -6.13146147978e-20
1898.25292969 -7.97669687541e-20
1898.25317383 -7.57872323099e-20
1898.25341797 -6.21083454172e-20
1898.25366211 -6.81383155908e-20
1898.25390625 -8.46391277509e-20
1898.25415039 -8.73364304119e-20
1898.25439453 -7.30709778485e-20
1898.25463867 -7.16159807978e-20
1898.25488281 -9.47707322427e-20
1898.25512695 -9.67866032231e-20
1898.25537109 -8.03529885712e-20
1898.25561523 -8.324806164e-20
1898.25585938 -9.73965840758e-20
1898.25610352 -1.0346550903e-19
1898.25634766 -9.23981145919e-20
1898.2565918 -8.61327437605e-20
1898.25683594 -1.03508752598e-19
1898.25708008 -1.14730736207e-19
1898.25732422 -1.00680877907e-19
1898.25756836 -9.51589133235e-20
1898.2578125 -1.10257578868e-19
1898.25805664 -1.18932811422e-19
1898.25830078 -1.13361888904e-19
1898.25854492 -1.01190372077e-19
1898.25878906 -1.12314503372e-19
1898.2590332 -1.31332271195e-19
1898.25927734 -1.17000782227e-19
1898.25952148 -1.06783177299e-19
1898.25976562 -1.201733759e-19
1898.26000977 -1.32776789778e-19
1898.26025391 -1.29787971624e-19
1898.26049805 -1.15897620493e-19
1898.26074219 -1.2266283227e-19
1898.26098633 -1.4212249289e-19
1898.26123047 -1.37699921118e-19
1898.26147461 -1.21378104011e-19
1898.26171875 -1.29339306577e-19
1898.26196289 -1.45808892787e-19
1898.26220703 -1.43828980584e-19
1898.26245117 -1.31658240453e-19
1898.26269531 -1.31275272746e-19
1898.26293945 -1.51774532491e-19
1898.26318359 -1.53519729432e-19
1898.26342773 -1.35132622237e-19
1898.26367188 -1.38383673072e-19
1898.26391602 -1.55323831683e-19
1898.26416016 -1.60123879255e-19
1898.2644043 -1.46266640423e-19
1898.26464844 -1.39867386149e-19
1898.26489258 -1.57997801618e-19
1898.26513672 -1.67237261662e-19
1898.26538086 -1.5129114459e-19
1898.265625 -1.45218670323e-19
1898.26586914 -1.61892969681e-19
1898.26611328 -1.70195922998e-19
1898.26635742 -1.61006364826e-19
1898.26660156 -1.51429115909e-19
1898.2668457 -1.62816561353e-19
1898.26708984 -1.80366923514e-19
1898.26733398 -1.67387236875e-19
1898.26757812 -1.53237767436e-19
1898.26782227 -1.68393693318e-19
1898.26806641 -1.82712021306e-19
1898.26831055 -1.73892865259e-19
1898.26855469 -1.59415558452e-19
1898.26879883 -1.67729367345e-19
1898.26904297 -1.87598021421e-19
1898.26928711 -1.81464311598e-19
1898.26953125 -1.64817877176e-19
1898.26977539 -1.73176815897e-19
1898.27001953 -1.89661077021e-19
1898.27026367 -1.8690562441e-19
1898.27050781 -1.71747237144e-19
1898.27075195 -1.73565072597e-19
1898.27099609 -1.92607732549e-19
1898.27124023 -1.92349560865e-19
1898.27148438 -1.75566845577e-19
1898.27172852 -1.75111825865e-19
1898.27197266 -1.92414949341e-19
1898.2722168 -1.98852079603e-19
1898.27246094 -1.82278028585e-19
1898.27270508 -1.75994222555e-19
1898.27294922 -1.95455611983e-19
1898.27319336 -2.04246277301e-19
1898.2734375 -1.85899527211e-19
1898.27368164 -1.78334681904e-19
1898.27392578 -1.95578464941e-19
1898.27416992 -2.049097356e-19
1898.27441406 -1.91718449487e-19
1898.2746582 -1.7900947708e-19
1898.27490234 -1.94402083032e-19
1898.27514648 -2.09696539038e-19
1898.27539062 -1.93666184132e-19
1898.27563477 -1.81431209473e-19
1898.27587891 -1.9516663806e-19
1898.27612305 -2.10183337493e-19
1898.27636719 -2.00737104785e-19
1898.27661133 -1.82781026687e-19
1898.27685547 -1.92318151192e-19
1898.27709961 -2.11062594115e-19
1898.27734375 -2.01892661098e-19
1898.27758789 -1.83873831516e-19
1898.27783203 -1.91870111479e-19
1898.27807617 -2.10840966314e-19
1898.27832031 -2.04734159993e-19
1898.27856445 -1.85998395778e-19
1898.27880859 -1.90540336905e-19
1898.27905273 -2.09823145667e-19
1898.27929688 -2.07487055244e-19
1898.27954102 -1.86655788505e-19
1898.27978516 -1.87827148159e-19
1898.2800293 -2.06791127897e-19
1898.28027344 -2.0792438151e-19
1898.28051758 -1.88233880104e-19
1898.28076172 -1.82840007665e-19
1898.28100586 -2.05664484295e-19
1898.28125 -2.09487603752e-19
1898.28149414 -1.87508703989e-19
1898.28173828 -1.83354384953e-19
1898.28198242 -2.00641918016e-19
1898.28222656 -2.09249448727e-19
1898.2824707 -1.90573928737e-19
1898.28271484 -1.77459731087e-19
1898.28295898 -1.96859546798e-19
1898.28320312 -2.09160115805e-19
1898.28344727 -1.90157788541e-19
1898.28369141 -1.76052216408e-19
