-0.8 1.3102627817176917e-21
-0.799755859375 1.4076122987956951e-21
-0.79951171875 1.4818237237103008e-21
-0.799267578125 1.5292057510953447e-21
-0.7990234375 1.5478286403990436e-21
-0.798779296875 1.5376734831799865e-21
-0.79853515625 1.5006303827267702e-21
-0.798291015625 1.4403458816343404e-21
-0.798046875 1.3619320468247992e-21
-0.797802734375 1.2715606777149257e-21
-0.79755859375 1.1759752564385122e-21
-0.797314453125 1.0819597784026755e-21
-0.7970703125 9.958069691558725e-22
-0.796826171875 9.228283457951646e-22
-0.79658203125 8.669451289501746e-22
-0.796337890625 8.303924390222219e-22
-0.79609375 8.1356005202841955e-22
-0.795849609375 8.14981986774857e-22
-0.79560546875 8.314752333756557e-22
-0.795361328125 8.584159756236128e-22
-0.7951171875 8.90130666202737e-22
-0.794873046875 9.203701645653113e-22
-0.79462890625 9.428285727690883e-22
-0.794384765625 9.516649266365768e-22
-0.794140625 9.419857903672849e-22
-0.793896484375 9.102500631627114e-22
-0.79365234375 8.545636668034632e-22
-0.793408203125 7.748407253347197e-22
-0.7931640625 6.728186476773971e-22
-0.792919921875 5.519263090534474e-22
-0.79267578125 4.170163482885878e-22
-0.792431640625 2.7398350517194005e-22
-0.7921875 1.293000404477686e-22
-0.791943359375 -1.0494118391795532e-23
-0.79169921875 -1.393053047160845e-22
-0.791455078125 -2.5196267786551283e-22
-0.7912109375 -3.446190891758212e-22
-0.790966796875 -4.1504408997945105e-22
-0.79072265625 -4.627856756180825e-22
-0.790478515625 -4.891879788096192e-22
-0.790234375 -4.972637537645194e-22
-0.789990234375 -4.914321922654564e-22
-0.78974609375 -4.7714344357916005e-22
-0.789501953125 -4.604203022866493e-22
-0.7892578125 -4.473541540607837e-22
-0.789013671875 -4.435959007514151e-22
-0.78876953125 -4.538829362956985e-22
-0.788525390625 -4.816402915143906e-22
-0.78828125 -5.286880519411573e-22
-0.788037109375 -5.950785670813933e-22
-0.78779296875 -6.790765062662934e-22
-0.787548828125 -7.772833195702668e-22
-0.7873046875 -8.84896057531481e-22
-0.787060546875 -9.960797231681426e-22
-0.78681640625 -1.1044232385634525e-21
-0.786572265625 -1.2034424334054557e-21
-0.786328125 -1.2870897362428353e-21
-0.786083984375 -1.3502297649572685e-21
-0.78583984375 -1.3890428042593282e-21
-0.785595703125 -1.4013239949261184e-21
-0.7853515625 -1.3866544679247708e-21
-0.785107421875 -1.346430956758112e-21
-0.78486328125 -1.283751782980654e-21
-0.784619140625 -1.2031686188193101e-21
-0.784375 -1.1103241630806835e-21
-0.784130859375 -1.0115049620634899e-21
-0.78388671875 -9.131453391215084e-22
-0.783642578125 -8.2132222918201715e-22
-0.7833984375 -7.412813460979631e-22
-0.783154296875 -6.770324970472552e-22
-0.78291015625 -6.310462158192461e-22
-0.782666015625 -6.040756750974353e-22
-0.782421875 -5.951177215015507e-22
-0.782177734375 -6.015156726058097e-22
-0.78193359375 -6.191951245395768e-22
-0.781689453125 -6.430133574049504e-22
-0.7814453125 -6.671938484491225e-22
-0.781201171875 -6.858106355932899e-22
-0.78095703125 -6.932833554096601e-22
-0.780712890625 -6.8484301880079485e-22
-0.78046875 -6.569310390596132e-22
-0.780224609375 -6.074994869973048e-22
-0.77998046875 -5.3618857140386445e-22
-0.779736328125 -4.443672801075312e-22
-0.7794921875 -3.350341646680729e-22
-0.779248046875 -2.1258651991780347e-22
-0.77900390625 -8.247679176342254e-23
-0.778759765625 4.9215906612566984e-23
-0.778515625 1.7626450327777154e-22
-0.778271484375 2.9278424868517233e-22
-0.77802734375 3.936950488552346e-22
-0.777783203125 4.751186426602698e-22
-0.7775390625 5.346787173272575e-22
-0.777294921875 5.716799163197758e-22
-0.77705078125 5.871514753970853e-22
-0.776806640625 5.837521362510844e-22
-0.7765625 5.655441533902628e-22
-0.776318359375 5.376547308425672e-22
-0.77607421875 5.058522561475637e-22
-0.775830078125 4.7607151652816935e-22
-0.7755859375 4.539261417572733e-22
-0.775341796875 4.44247498215852e-22
-0.77509765625 4.506870851715341e-22
-0.774853515625 4.754143370544763e-22
-0.774609375 5.189340327768529e-22
-0.774365234375 5.800378778158363e-22
-0.77412109375 6.558940339682827e-22
-0.773876953125 7.42267293994059e-22
-0.7736328125 8.338521239644642e-22
-0.773388671875 9.246917652203998e-22
-0.77314453125 1.0086497232519744e-21
-0.772900390625 1.0798958200896127e-21
-0.77265625 1.1333678786167828e-21
-0.772412109375 1.1651721252925687e-21
-0.77216796875 1.1728903746005468e-21
-0.771923828125 1.1557695892784022e-21
-0.7716796875 1.1147788858088701e-21
-0.771435546875 1.0525297104394079e-21
-0.77119140625 9.730658894037762e-22
-0.770947265625 8.81540675941211e-22
-0.770703125 7.838069405895303e-22
-0.770458984375 6.859535580736668e-22
-0.77021484375 5.93825283313189e-22
-0.769970703125 5.12564645288621e-22
-0.7697265625 4.46212527252203e-22
-0.769482421875 3.973993004585515e-22
-0.76923828125 3.671510276258433e-22
-0.768994140625 3.548259472123347e-22
-0.76875 3.5818594172732434e-22
-0.768505859375 3.7359682931324804e-22
-0.76826171875 3.9634097146509894e-22
-0.768017578125 4.210166914846067e-22
-0.7677734375 4.419920687743997e-22
-0.767529296875 4.538763664532428e-22
-0.76728515625 4.519710054370265e-22
-0.767041015625 4.326637196987379e-22
-0.766796875 3.9373417095857043e-22
-0.766552734375 3.3454648800486116e-22
-0.76630859375 2.5611334391493656e-22
-0.766064453125 1.6102655468401544e-22
-0.7658203125 5.325993931376643e-23
-0.765576171875 -6.213954128164874e-23
